,Text-based search,Browsing + Categorisation,Context-specific suggestions,Components,Composites,Process composition,Data composition,Automatic UI generation,Webpage composition,Widget composition,Visual UI composition,Textual UI composition,Testing,Debugging,Code generation,Interpretation,Compilation,Spreadsheet,Dialog/form,WYSIWYG,PbD,Drag & drop,Sharing components,Textual DSL,Full language,Forum,Wiki,Public,Private,PbEM,Blackboard,Icon,Textual,Flow diagram component,Explicit control flow,Implicit control flow,Wires,Non-wire graphics,Visual DSL,Flow diagram,Form,Page flow,High,Average,Low,Layman,Domain expert,Technical expert,Advanced user,Consumer/Individual,Enterprise/Organisation,Plain list,Rate component,Composite num downloads,Generic,Context-specific,Domain-specific,Specialised,Mobile,Desktop,Web,Incompatibility prompts,Suggestions,Help,User goal/requirement mapping,VCS,Screencasts,API/component documentation,Tutorials,Discussion forums,Composite ratings,Examples,Level 1,Level 2,Level 3,Level 4,SOAP,REST,RSS,ATOM,Widget,Scraping/DOM,JSON,XML,WSDL,WADL,Triggers,Actions,Filters,Branches,Loops,Tool-level,Composition level,Full automation,Semi-automation,No automation,Service layer,Application layer,Presentation layer,Review composite,Sharing composites,Data flow present,Application,Plug-in,Platform,Webpage/webapp,Component repository,Composite repository,Ad hoc,Fixed,Centralised,Decentralised,Spreadsheet representation,WYSIWYG representation,Textual DSL representation,Full language representation,Explicit data flow,Implicit data flow,Visual DSL representation,Export,Mobile context,Desktop context,Web context,JSON message format,XML message format,Composite description,Composite name,Composite num uses,Composite age,Composite num SNS shares,Upload/Publish composite,Copy composite,Export composite,Rename composite,Save composite,Rate composite,Delete composite,Turn on/off composite,Acquire composite,Set/Edit composite parameters,Share composite on SNS,Edit composite,Execute composite,Activate component,Set/Edit component parameters,Use in composition,Tool documentation,Single composite I&Os,Multiple atomic I&Os,Component names,Assign tags to composite,Component type,Browse + filter/search,Browse list,Text entry,Other recommendations,Composite reviews,No specification,In-app execution,Blog,External help/FAQ,No link,Text editor,No abstraction,Create new app,Dummy test data,Control flow present,Composite Tags,Composite categories,Component requirements/prerequisites,Component input(s),Component output(s)/result(s),Component options,Component example usage,Component icons,Component descriptions,Composite properties,Composite creator,Component version,Composite copyright,Component related actions,Composite notes,Composite location,Component categories,Composite icon,Component num uses,Component age,Component num SNS shares,Component num downloads,Component reviews,Component ratings,Component copyright,Component creator,Component icon,Component notes,Component location,Component tags,Component description,Component name,Component num users,Component num ratings,Form element,SNS support,Composite num ratings,Composite version,View example usage,Import component,Composite num users,Review component,Selecting & customising UI,Extension APIs,UI composition,Low learning curve,Medium learning curve,High learning curve,Framework
Control flow present,0.0032930845225,0.0109769484083,0.00109769484083,0.01317233809,0.00658616904501,0.01317233809,0.00987925356751,0.00109769484083,0,0.00109769484083,0.0032930845225,0,0.00768386388584,0.00548847420417,0.00219538968167,0.0120746432492,0,0,0.0164654226125,0.00219538968167,0,0.00439077936334,0.00109769484083,0.00439077936334,0.00109769484083,0.00548847420417,0.00109769484083,0.00878155872667,0.0032930845225,0.0109769484083,0,0.0142700329308,0.0120746432492,0.00548847420417,0.0109769484083,0.00878155872667,0.00987925356751,0.0032930845225,0.0120746432492,0.0032930845225,0.0142700329308,0,0,0.00658616904501,0.00439077936334,0.00109769484083,0.0109769484083,0.0142700329308,0.0120746432492,0.01317233809,0.00219538968167,0.0032930845225,0,0.00439077936334,0,0.00658616904501,0.00548847420417,0.00878155872667,0.00439077936334,0.0032930845225,0.00987925356751,0.00439077936334,0.00439077936334,0.00878155872667,0,0.00219538968167,0.00548847420417,0.00768386388584,0.00768386388584,0.00658616904501,0.0032930845225,0.0109769484083,0,0.00548847420417,0.0109769484083,0.0032930845225,0,0.0032930845225,0.0032930845225,0.0032930845225,0,0,0.00109769484083,0,0,0,0.00548847420417,0.01317233809,0.00109769484083,0.00548847420417,0.0032930845225,0.00658616904501,0.00109769484083,0,0.0164654226125,0.0032930845225,0.00109769484083,0,0,0,0.00768386388584,0.0186608122942,0.00658616904501,0.00109769484083,0,0.00548847420417,0.0109769484083,0.00658616904501,0.00658616904501,0.00548847420417,0.00768386388584,0.00439077936334,0,0,0.00219538968167,0.00109769484083,0.00548847420417,0.00439077936334,0,0.00109769484083,0.00439077936334,0.0032930845225,0.00439077936334,0.00219538968167,0.00109769484083,0.00439077936334,0.00987925356751,0.00109769484083,0.00219538968167,0.00109769484083,0.00548847420417,0.00219538968167,0.00219538968167,0.00878155872667,0.00987925356751,0.00109769484083,0.00878155872667,0.00658616904501,0.00548847420417,0.00548847420417,0.00548847420417,0.0109769484083,0.00548847420417,0.00987925356751,0.0120746432492,0.0120746432492,0.0109769484083,0.00439077936334,0.00548847420417,0.00219538968167,0.00219538968167,0.00439077936334,0.00439077936334,0.00987925356751,0.00219538968167,0.00219538968167,0,0.00987925356751,0.0120746432492,0.00658616904501,0.00658616904501,0.00658616904501,0.00109769484083,0.00109769484083,0.00109769484083,0.00109769484083,0.0318331503842,0.0032930845225,0,0.00109769484083,0.00768386388584,0.00768386388584,0.0120746432492,0.0032930845225,0.00548847420417,0.0032930845225,0.00109769484083,0.00658616904501,0.00109769484083,0,0.00219538968167,0,0,0.00768386388584,0.00439077936334,0,0.00109769484083,0,0,0,0,0.00219538968167,0.0032930845225,0.0120746432492,0.00109769484083,0.00109769484083,0,0.00548847420417,0.01317233809,0,0,0.00878155872667,0.0032930845225,0,0.00109769484083,0.00109769484083,0.00109769484083,0,0,0,0.00219538968167,0.00109769484083,0.00109769484083,0.00109769484083,0,0
Composite Tags,0.00869565217391,0.0173913043478,0.00434782608696,0.00869565217391,0.00869565217391,0.00869565217391,0.0130434782609,0,0,0.00869565217391,0.00434782608696,0,0.00434782608696,0.0130434782609,0,0.00869565217391,0,0,0.0217391304348,0.00434782608696,0,0.00434782608696,0,0.00869565217391,0,0.00434782608696,0,0.00869565217391,0.00434782608696,0.0130434782609,0,0.00869565217391,0.00434782608696,0.00434782608696,0.00434782608696,0.00869565217391,0.00869565217391,0,0.0130434782609,0.00434782608696,0.0130434782609,0,0,0.00869565217391,0,0,0.0130434782609,0.00869565217391,0.00869565217391,0.0173913043478,0.00434782608696,0,0,0.00869565217391,0,0.00434782608696,0.00434782608696,0.00434782608696,0.00434782608696,0,0.00869565217391,0.00869565217391,0,0.0130434782609,0,0.00434782608696,0.00434782608696,0.0130434782609,0.0130434782609,0.0130434782609,0.0130434782609,0.0173913043478,0,0.00434782608696,0.00869565217391,0,0.00434782608696,0.00869565217391,0.0130434782609,0.0130434782609,0.00434782608696,0,0,0,0,0,0.00434782608696,0.00869565217391,0.00434782608696,0.00434782608696,0.00434782608696,0.00434782608696,0,0,0.0130434782609,0,0,0,0,0,0.00869565217391,0.0173913043478,0.00434782608696,0,0,0.00434782608696,0.00869565217391,0.00869565217391,0.00434782608696,0.00434782608696,0.00869565217391,0,0,0,0.00434782608696,0,0.0130434782609,0,0,0,0.00434782608696,0,0.00434782608696,0,0,0.00434782608696,0.00869565217391,0,0.00434782608696,0,0.00869565217391,0.00434782608696,0,0.00434782608696,0.00869565217391,0.00869565217391,0.00869565217391,0.00434782608696,0.00869565217391,0.00869565217391,0.00434782608696,0.0130434782609,0.00434782608696,0.00869565217391,0.00869565217391,0.00869565217391,0.00434782608696,0.00434782608696,0,0.00434782608696,0.0130434782609,0.00434782608696,0,0.00434782608696,0,0,0,0.00869565217391,0.00869565217391,0.0130434782609,0.00434782608696,0,0,0,0,0,0.0217391304348,0.0173913043478,0,0,0.00434782608696,0.00434782608696,0.00434782608696,0.00434782608696,0.00434782608696,0.00434782608696,0,0.00869565217391,0,0,0,0,0,0.00869565217391,0.00434782608696,0,0.00434782608696,0,0,0,0,0,0,0.0130434782609,0,0,0,0.00434782608696,0.0130434782609,0,0,0.00869565217391,0.00434782608696,0,0,0,0,0,0,0.00434782608696,0.00869565217391,0,0.00434782608696,0.00869565217391,0,0
Composite categories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Component requirements/prerequisites,0,0.0153846153846,0,0.0153846153846,0,0.0153846153846,0.0153846153846,0,0,0,0,0,0.0153846153846,0.0153846153846,0,0.0153846153846,0,0,0,0,0,0.0153846153846,0,0,0,0,0,0,0,0.0153846153846,0,0.0307692307692,0.0307692307692,0,0.0153846153846,0,0,0.0153846153846,0,0,0,0,0,0,0.0153846153846,0,0.0153846153846,0.0153846153846,0.0153846153846,0.0153846153846,0,0.0153846153846,0,0,0,0.0153846153846,0,0,0,0.0153846153846,0,0,0,0.0153846153846,0,0,0,0,0,0,0,0.0153846153846,0,0,0.0153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0.0153846153846,0,0,0,0.0153846153846,0,0,0,0.0153846153846,0,0,0,0,0,0.0307692307692,0.0153846153846,0,0,0,0.0153846153846,0,0.0153846153846,0,0,0.0153846153846,0,0,0,0,0,0.0153846153846,0,0,0,0.0153846153846,0,0,0,0,0.0153846153846,0,0,0,0,0,0,0.0153846153846,0.0153846153846,0,0,0,0,0.0153846153846,0,0.0153846153846,0.0153846153846,0,0.0153846153846,0.0153846153846,0.0153846153846,0.0153846153846,0,0,0,0,0.0153846153846,0.0153846153846,0,0,0,0.0153846153846,0.0153846153846,0,0,0,0,0,0,0,0.0307692307692,0,0,0.0153846153846,0.0153846153846,0.0153846153846,0.0153846153846,0,0,0.0153846153846,0,0,0.0153846153846,0,0.0153846153846,0,0,0.0153846153846,0,0,0,0,0,0,0,0.0153846153846,0,0.0153846153846,0,0,0,0,0.0153846153846,0,0,0.0153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Component input(s),0.00369685767098,0.00924214417745,0.00184842883549,0.0147874306839,0.00739371534196,0.0129390018484,0.0129390018484,0,0,0,0,0,0.00924214417745,0.00739371534196,0.00184842883549,0.0129390018484,0,0,0.00554528650647,0,0,0.00739371534196,0,0.00184842883549,0.00184842883549,0.00554528650647,0,0.00739371534196,0,0.0110905730129,0,0.0129390018484,0.0147874306839,0.00924214417745,0.00924214417745,0.00369685767098,0.00554528650647,0.00554528650647,0.00369685767098,0.00554528650647,0.00554528650647,0,0,0.00554528650647,0.00554528650647,0.00184842883549,0.00924214417745,0.0129390018484,0.0129390018484,0.0147874306839,0.00369685767098,0.00184842883549,0,0.00369685767098,0,0.00369685767098,0.00924214417745,0.00369685767098,0.00184842883549,0.00554528650647,0.0129390018484,0.00739371534196,0.00554528650647,0.00924214417745,0,0,0.00554528650647,0.00739371534196,0.00554528650647,0.00554528650647,0.00184842883549,0.0110905730129,0,0.00184842883549,0.00739371534196,0.00184842883549,0,0.00369685767098,0.00369685767098,0.00369685767098,0,0,0.00184842883549,0,0,0,0.00554528650647,0.0147874306839,0.00184842883549,0.00739371534196,0.00554528650647,0.00554528650647,0.00184842883549,0,0.00924214417745,0.00369685767098,0,0,0,0,0.00739371534196,0.0258780036969,0.00554528650647,0.00184842883549,0,0.00739371534196,0.0129390018484,0.00739371534196,0.00554528650647,0.00739371534196,0.00739371534196,0.00554528650647,0,0,0.00184842883549,0.00184842883549,0.00739371534196,0.00554528650647,0,0,0.00184842883549,0.00554528650647,0.00554528650647,0.00369685767098,0,0.00739371534196,0.0110905730129,0.00184842883549,0.00184842883549,0.00184842883549,0.00554528650647,0.00369685767098,0,0.00924214417745,0.0110905730129,0,0.00924214417745,0.00554528650647,0.00554528650647,0.00739371534196,0.00554528650647,0.0110905730129,0.00739371534196,0.00924214417745,0.0129390018484,0.0129390018484,0.0110905730129,0.00739371534196,0.00924214417745,0,0,0.00369685767098,0.00554528650647,0.0129390018484,0.00184842883549,0.00184842883549,0,0.0110905730129,0.0129390018484,0.00739371534196,0.00554528650647,0,0.00184842883549,0.00184842883549,0,0.00184842883549,0.0258780036969,0.00184842883549,0,0.00184842883549,0.0129390018484,0.0129390018484,0.0129390018484,0.00554528650647,0.00554528650647,0.00369685767098,0.00184842883549,0.00739371534196,0.00184842883549,0,0.00369685767098,0,0,0.00924214417745,0.00554528650647,0,0.00184842883549,0,0,0,0,0.00369685767098,0.00554528650647,0.00924214417745,0.00184842883549,0.00184842883549,0,0.00739371534196,0.0129390018484,0,0,0.00739371534196,0.00554528650647,0,0.00184842883549,0.00184842883549,0,0,0,0,0,0,0.00184842883549,0.00184842883549,0,0
Component output(s)/result(s),0.00369685767098,0.00924214417745,0.00184842883549,0.0147874306839,0.00739371534196,0.0129390018484,0.0129390018484,0,0,0,0,0,0.00924214417745,0.00739371534196,0.00184842883549,0.0129390018484,0,0,0.00554528650647,0,0,0.00739371534196,0,0.00184842883549,0.00184842883549,0.00554528650647,0,0.00739371534196,0,0.0110905730129,0,0.0129390018484,0.0147874306839,0.00924214417745,0.00924214417745,0.00369685767098,0.00554528650647,0.00554528650647,0.00369685767098,0.00554528650647,0.00554528650647,0,0,0.00554528650647,0.00554528650647,0.00184842883549,0.00924214417745,0.0129390018484,0.0129390018484,0.0147874306839,0.00369685767098,0.00184842883549,0,0.00369685767098,0,0.00369685767098,0.00924214417745,0.00369685767098,0.00184842883549,0.00554528650647,0.0129390018484,0.00739371534196,0.00554528650647,0.00924214417745,0,0,0.00554528650647,0.00739371534196,0.00554528650647,0.00554528650647,0.00184842883549,0.0110905730129,0,0.00184842883549,0.00739371534196,0.00184842883549,0,0.00369685767098,0.00369685767098,0.00369685767098,0,0,0.00184842883549,0,0,0,0.00554528650647,0.0147874306839,0.00184842883549,0.00739371534196,0.00554528650647,0.00554528650647,0.00184842883549,0,0.00924214417745,0.00369685767098,0,0,0,0,0.00739371534196,0.0258780036969,0.00554528650647,0.00184842883549,0,0.00739371534196,0.0129390018484,0.00739371534196,0.00554528650647,0.00739371534196,0.00739371534196,0.00554528650647,0,0,0.00184842883549,0.00184842883549,0.00739371534196,0.00554528650647,0,0,0.00184842883549,0.00554528650647,0.00554528650647,0.00369685767098,0,0.00739371534196,0.0110905730129,0.00184842883549,0.00184842883549,0.00184842883549,0.00554528650647,0.00369685767098,0,0.00924214417745,0.0110905730129,0,0.00924214417745,0.00554528650647,0.00554528650647,0.00739371534196,0.00554528650647,0.0110905730129,0.00739371534196,0.00924214417745,0.0129390018484,0.0129390018484,0.0110905730129,0.00739371534196,0.00924214417745,0,0,0.00369685767098,0.00554528650647,0.0129390018484,0.00184842883549,0.00184842883549,0,0.0110905730129,0.0129390018484,0.00739371534196,0.00554528650647,0,0.00184842883549,0.00184842883549,0,0.00184842883549,0.0258780036969,0.00184842883549,0,0.00184842883549,0.0129390018484,0.0129390018484,0.0129390018484,0.00554528650647,0.00554528650647,0.00369685767098,0.00184842883549,0.00739371534196,0.00184842883549,0,0.00369685767098,0,0,0.00924214417745,0.00554528650647,0,0.00184842883549,0,0,0,0,0.00369685767098,0.00554528650647,0.00924214417745,0.00184842883549,0.00184842883549,0,0.00739371534196,0.0129390018484,0,0,0.00739371534196,0.00554528650647,0,0.00184842883549,0.00184842883549,0,0,0,0,0,0,0.00184842883549,0.00184842883549,0,0
Component options,0.00280112044818,0.00980392156863,0.00140056022409,0.015406162465,0.00700280112045,0.0140056022409,0.00980392156863,0,0,0,0.00140056022409,0,0.00840336134454,0.00420168067227,0.00280112044818,0.0140056022409,0,0,0.0112044817927,0,0,0.00420168067227,0.00140056022409,0.00140056022409,0.00140056022409,0.00560224089636,0.00140056022409,0.00840336134454,0,0.00980392156863,0,0.0182072829132,0.0140056022409,0.00560224089636,0.0112044817927,0.00280112044818,0.00280112044818,0.00420168067227,0.00280112044818,0.00280112044818,0.0112044817927,0,0,0.00700280112045,0.00560224089636,0.00140056022409,0.0112044817927,0.0140056022409,0.0140056022409,0.0140056022409,0.00140056022409,0.00420168067227,0,0.00420168067227,0,0.00840336134454,0.00560224089636,0.00280112044818,0.00560224089636,0.00420168067227,0.00980392156863,0.00420168067227,0.00560224089636,0.00700280112045,0,0,0.00560224089636,0.00560224089636,0.00560224089636,0.00420168067227,0.00140056022409,0.00980392156863,0,0.00560224089636,0.00700280112045,0.00140056022409,0,0.00280112044818,0.00140056022409,0.00140056022409,0,0,0.00140056022409,0,0,0,0.00700280112045,0.015406162465,0,0.00560224089636,0.00280112044818,0.00840336134454,0.00140056022409,0,0.00980392156863,0.00420168067227,0.00140056022409,0,0,0,0.00840336134454,0.0196078431373,0.00840336134454,0.00140056022409,0,0.00560224089636,0.0126050420168,0.00700280112045,0.00840336134454,0.00560224089636,0.00840336134454,0.00560224089636,0,0,0.00280112044818,0.00140056022409,0.00420168067227,0.00560224089636,0,0.00140056022409,0.00560224089636,0.00420168067227,0.00420168067227,0.00280112044818,0.00140056022409,0.00420168067227,0.0112044817927,0.00140056022409,0.00280112044818,0.00140056022409,0.00560224089636,0.00140056022409,0.00280112044818,0.0112044817927,0.0112044817927,0,0.00980392156863,0.00840336134454,0.00560224089636,0.00560224089636,0.00700280112045,0.0126050420168,0.00560224089636,0.0112044817927,0.0140056022409,0.0140056022409,0.0140056022409,0.00420168067227,0.00700280112045,0.00280112044818,0.00140056022409,0.00560224089636,0.00560224089636,0.0112044817927,0.00280112044818,0.00280112044818,0,0.0112044817927,0.0140056022409,0.00700280112045,0.00840336134454,0.00840336134454,0.00140056022409,0.00140056022409,0.00140056022409,0.00140056022409,0.0266106442577,0.00140056022409,0,0.00140056022409,0.00840336134454,0.00840336134454,0.015406162465,0.00280112044818,0.00700280112045,0.00280112044818,0.00140056022409,0.00700280112045,0.00140056022409,0,0.00280112044818,0,0,0.00840336134454,0.00560224089636,0,0,0,0,0,0,0.00280112044818,0.00420168067227,0.015406162465,0.00140056022409,0.00140056022409,0,0.00560224089636,0.015406162465,0,0,0.00980392156863,0.00280112044818,0,0.00140056022409,0.00140056022409,0.00140056022409,0,0,0,0,0.00140056022409,0,0,0,0
Component example usage,0.00381679389313,0.00763358778626,0.00381679389313,0.0114503816794,0.0114503816794,0.0114503816794,0.0114503816794,0,0,0,0,0,0.00381679389313,0.00381679389313,0.00381679389313,0.0114503816794,0,0,0.00381679389313,0,0,0.00381679389313,0,0,0.00381679389313,0.00763358778626,0,0.0114503816794,0,0.0114503816794,0,0.0114503816794,0.0152671755725,0.00381679389313,0.00763358778626,0.00381679389313,0.00381679389313,0.00381679389313,0,0.00381679389313,0.00381679389313,0,0,0.00763358778626,0,0.00381679389313,0.00763358778626,0.0114503816794,0.0114503816794,0.0152671755725,0.00381679389313,0,0,0.00763358778626,0,0,0.0114503816794,0,0.00381679389313,0,0.0190839694656,0.00763358778626,0.00763358778626,0.0114503816794,0,0,0.00381679389313,0.0114503816794,0.0114503816794,0.00763358778626,0.00381679389313,0.0114503816794,0,0.00381679389313,0.00381679389313,0,0,0.00381679389313,0.00763358778626,0.00763358778626,0,0,0,0,0,0,0.00763358778626,0.0152671755725,0.00381679389313,0.00763358778626,0.00763358778626,0.00381679389313,0,0,0.00763358778626,0.00381679389313,0,0,0,0,0.0114503816794,0.0229007633588,0.00381679389313,0,0,0.0114503816794,0.0114503816794,0.0114503816794,0,0.0114503816794,0.0114503816794,0,0,0,0.00381679389313,0.00381679389313,0.00763358778626,0.00381679389313,0,0,0.00381679389313,0,0.00763358778626,0.00381679389313,0,0.0114503816794,0.0114503816794,0.00381679389313,0.00381679389313,0.00381679389313,0.0114503816794,0.00381679389313,0,0.00763358778626,0.0114503816794,0,0.0114503816794,0.00763358778626,0.0114503816794,0.0114503816794,0.00763358778626,0.0114503816794,0.00381679389313,0.0114503816794,0.0114503816794,0.0114503816794,0.00763358778626,0.00763358778626,0.00763358778626,0,0,0.00381679389313,0,0.00763358778626,0,0.00381679389313,0,0.0114503816794,0.0114503816794,0.0114503816794,0.00381679389313,0,0.00381679389313,0.00381679389313,0,0,0.0229007633588,0.00381679389313,0,0,0.0114503816794,0.0114503816794,0.00763358778626,0.0114503816794,0.00763358778626,0.00381679389313,0.00381679389313,0.0114503816794,0,0,0.00381679389313,0,0,0.0114503816794,0,0,0.00381679389313,0,0,0,0,0,0,0.00763358778626,0,0,0,0.0114503816794,0.0114503816794,0,0,0.00763358778626,0.00763358778626,0,0,0.00381679389313,0,0,0,0,0,0,0.00381679389313,0.00381679389313,0,0
Component icons,0.00253164556962,0.0101265822785,0.00253164556962,0.0151898734177,0.0126582278481,0.0126582278481,0.00759493670886,0,0,0,0,0,0.00253164556962,0,0.00253164556962,0.0126582278481,0,0,0.0101265822785,0,0,0,0,0,0.00253164556962,0.00506329113924,0,0.0126582278481,0,0.0126582278481,0,0.0227848101266,0.0151898734177,0,0.0126582278481,0,0,0.00506329113924,0,0,0.0101265822785,0,0,0.0101265822785,0,0.00253164556962,0.0101265822785,0.0126582278481,0.0126582278481,0.0126582278481,0.00253164556962,0,0,0.00759493670886,0,0.00759493670886,0.00759493670886,0.00253164556962,0.00759493670886,0,0.0126582278481,0.00253164556962,0.0101265822785,0.00759493670886,0,0,0.00506329113924,0.00506329113924,0.00759493670886,0.00253164556962,0.00253164556962,0.0126582278481,0,0.00759493670886,0.00253164556962,0,0,0.00253164556962,0,0,0,0,0.00253164556962,0,0,0,0.0126582278481,0.0151898734177,0,0.00506329113924,0.00253164556962,0.0101265822785,0,0,0.0101265822785,0.00253164556962,0,0,0,0,0.0126582278481,0.0151898734177,0.00759493670886,0,0,0.00759493670886,0.0126582278481,0.0126582278481,0.00506329113924,0.00759493670886,0.0126582278481,0,0,0,0.00506329113924,0.00253164556962,0.00253164556962,0.00506329113924,0,0,0.00759493670886,0,0.00506329113924,0.00506329113924,0,0.00759493670886,0.0101265822785,0.00253164556962,0.00506329113924,0.00253164556962,0.0101265822785,0.00253164556962,0,0.0126582278481,0.0126582278481,0,0.0126582278481,0.0126582278481,0.0101265822785,0.00759493670886,0.0126582278481,0.0151898734177,0.00253164556962,0.0126582278481,0.0126582278481,0.0126582278481,0.0126582278481,0.00253164556962,0.00759493670886,0.00506329113924,0.00253164556962,0.0101265822785,0,0.0101265822785,0,0.00506329113924,0,0.0126582278481,0.0126582278481,0.0126582278481,0.00759493670886,0.00506329113924,0.00253164556962,0.00253164556962,0,0.00253164556962,0.0227848101266,0.00253164556962,0,0,0.00759493670886,0.00759493670886,0.0126582278481,0.00506329113924,0.0126582278481,0.00253164556962,0.00253164556962,0.0101265822785,0,0,0.00253164556962,0,0,0.00759493670886,0.00253164556962,0,0,0,0,0,0,0,0.00253164556962,0.0177215189873,0,0,0,0.00759493670886,0.0151898734177,0,0,0.00506329113924,0.00506329113924,0,0,0.00253164556962,0,0,0,0,0,0,0,0,0,0
Component descriptions,0,0.0131004366812,0,0.0131004366812,0.00873362445415,0.0131004366812,0.00873362445415,0,0,0,0,0,0.00873362445415,0.00873362445415,0,0.0131004366812,0,0,0.00436681222707,0,0,0.00873362445415,0,0,0,0.00873362445415,0,0.00873362445415,0,0.0131004366812,0,0.0174672489083,0.0218340611354,0.00436681222707,0.00873362445415,0.00436681222707,0.00436681222707,0.00436681222707,0,0.00436681222707,0.00436681222707,0,0,0.00873362445415,0.00436681222707,0,0.0131004366812,0.0131004366812,0.0131004366812,0.0174672489083,0.00436681222707,0.00436681222707,0,0.00873362445415,0,0.00873362445415,0.00436681222707,0,0.00436681222707,0.00436681222707,0.00873362445415,0.00436681222707,0.00436681222707,0.00873362445415,0,0,0.00873362445415,0.00436681222707,0.00873362445415,0.00436681222707,0.00873362445415,0.0131004366812,0,0.00436681222707,0.00873362445415,0,0,0.00436681222707,0.00873362445415,0.00873362445415,0,0,0,0,0,0,0.00436681222707,0.0131004366812,0.00436681222707,0.00873362445415,0.00436681222707,0.00873362445415,0,0,0.00873362445415,0.00436681222707,0,0,0,0,0.00873362445415,0.0174672489083,0.00873362445415,0,0,0.00436681222707,0.0131004366812,0.00873362445415,0.00873362445415,0.00436681222707,0.00873362445415,0.00436681222707,0,0,0,0,0.00436681222707,0.00436681222707,0,0,0.00436681222707,0.00436681222707,0.00436681222707,0,0,0.00436681222707,0.0131004366812,0,0,0,0.00873362445415,0.00436681222707,0,0.00873362445415,0.0131004366812,0,0.00873362445415,0.00436681222707,0.00873362445415,0.00873362445415,0.00436681222707,0.0131004366812,0.00873362445415,0.00873362445415,0.0131004366812,0.0131004366812,0.00873362445415,0.00873362445415,0,0.00436681222707,0,0.00436681222707,0.00436681222707,0.0131004366812,0,0.00436681222707,0,0.0131004366812,0.0131004366812,0.00873362445415,0.00436681222707,0.00873362445415,0,0,0,0,0.0218340611354,0.00436681222707,0,0.00436681222707,0.00873362445415,0.00873362445415,0.00873362445415,0.00436681222707,0.00436681222707,0.0131004366812,0,0.00873362445415,0.00436681222707,0,0.00436681222707,0,0,0.00873362445415,0,0,0.00436681222707,0,0,0,0,0.00436681222707,0,0.0131004366812,0,0,0,0.00873362445415,0.0131004366812,0,0,0.00873362445415,0.00436681222707,0,0,0,0,0,0,0,0,0,0.00436681222707,0.00436681222707,0,0
